,Subnum,Condition,Task,Block,BestOption,HighFreqOption,Unnamed: 0,naturalness,disorderliness,aesthetic,Hue,Bright,Saturaton,SDhue,SDsat,Sdbright,Entropy,Perc_Nat,pc1f,pc2f,pc3f,pc4f,SED,total_ED,NSED
363,4,Nature,IGT,4.0,,,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
364,4,Nature,IGT,5.0,,,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
365,4,Nature,IGT,6.0,,,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
366,4,Nature,IGT,7.0,,,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
367,4,Nature,IGT,8.0,,,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
368,4,Nature,IGT,9.0,,,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
369,4,Nature,IGT,10.0,,,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
370,4,Nature,IGT,11.0,0.4,0.5,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
371,4,Nature,IGT,12.0,0.6,0.5,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
372,4,Nature,IGT,13.0,0.4,0.6,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
373,4,Nature,IGT,14.0,0.5,0.5,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
374,4,Nature,IGT,15.0,0.5,0.5,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
375,4,Nature,IGT,16.0,0.3,0.6,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
376,4,Nature,IGT,17.0,0.6,0.6,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
377,4,Nature,IGT,18.0,0.6,0.4,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
378,4,Nature,IGT,19.0,0.6,0.4,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
379,4,Nature,IGT,20.0,0.6,0.5,3.0,5.24,4.96,5.0,0.16013382644,-0.18929344312,0.23391471738,0.15382811856,0.21508808818,0.25919451894,7.48698360038,6.20139725646,-0.05926851512,0.00994080302,-0.00770477546,-0.0216452483999999,0.01798722724,0.13942606022,0.1923682356799999
400,4,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
401,4,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
402,4,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
403,4,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
404,4,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
405,4,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
406,4,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
407,4,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
408,4,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
409,4,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
410,4,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
411,4,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
412,4,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
413,4,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
414,4,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
415,4,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
416,4,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
417,4,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
418,4,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
419,4,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
440,4,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
441,4,Control,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
442,4,Control,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
443,4,Control,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
444,4,Control,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
445,4,Control,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
446,4,Control,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
447,4,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
448,4,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
449,4,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
450,4,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
451,4,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
452,4,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
453,4,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
454,4,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
455,4,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
456,4,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
457,4,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
458,4,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
459,4,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
480,5,Nature,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
481,5,Nature,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
482,5,Nature,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
483,5,Nature,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
484,5,Nature,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
485,5,Nature,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
486,5,Nature,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
487,5,Nature,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
488,5,Nature,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
489,5,Nature,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
490,5,Nature,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
491,5,Nature,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
492,5,Nature,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
493,5,Nature,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
494,5,Nature,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
495,5,Nature,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
496,5,Nature,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
497,5,Nature,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
498,5,Nature,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
499,5,Nature,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
520,5,Urban,IGT,1.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
521,5,Urban,IGT,2.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
522,5,Urban,IGT,3.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
523,5,Urban,IGT,4.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
524,5,Urban,IGT,5.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
525,5,Urban,IGT,6.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
526,5,Urban,IGT,7.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
527,5,Urban,IGT,8.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
528,5,Urban,IGT,9.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
529,5,Urban,IGT,10.0,,,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
530,5,Urban,IGT,11.0,0.4,0.6,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
531,5,Urban,IGT,12.0,0.8,0.4,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
532,5,Urban,IGT,13.0,0.7,0.4,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
533,5,Urban,IGT,14.0,0.5,0.4,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
534,5,Urban,IGT,15.0,0.7,0.7,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
535,5,Urban,IGT,16.0,0.7,0.5,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
536,5,Urban,IGT,17.0,1.0,0.0,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
537,5,Urban,IGT,18.0,0.8,0.4,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
538,5,Urban,IGT,19.0,0.9,0.1,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
539,5,Urban,IGT,20.0,0.8,0.2,4.0,1.8,4.88,4.72,0.22399315096,0.322357657,0.17494224024,0.22775227806,0.1700391188,0.2599998941799999,7.388083089079999,1.6471717921000002,-0.05925959684,-0.0116330145,0.01054148432,0.01570513684,0.0661187222,0.10462721062,0.1075957097799999
560,5,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
561,5,Control,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
562,5,Control,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
563,5,Control,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
564,5,Control,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
565,5,Control,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
566,5,Control,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
567,5,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
568,5,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
569,5,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
570,5,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
571,5,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
572,5,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
573,5,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
574,5,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
575,5,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
576,5,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
577,5,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
578,5,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
579,5,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
600,6,Nature,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
601,6,Nature,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
602,6,Nature,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
603,6,Nature,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
604,6,Nature,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
605,6,Nature,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
606,6,Nature,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
607,6,Nature,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
608,6,Nature,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
609,6,Nature,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
610,6,Nature,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
611,6,Nature,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
612,6,Nature,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
613,6,Nature,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
614,6,Nature,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
615,6,Nature,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
616,6,Nature,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
617,6,Nature,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
618,6,Nature,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
619,6,Nature,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
640,6,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
641,6,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
642,6,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
643,6,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
644,6,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
645,6,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
646,6,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
647,6,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
648,6,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
649,6,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
650,6,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
651,6,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
652,6,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
653,6,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
654,6,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
655,6,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
656,6,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
657,6,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
658,6,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
659,6,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
680,6,Control,IGT,1.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
681,6,Control,IGT,2.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
682,6,Control,IGT,3.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
683,6,Control,IGT,4.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
684,6,Control,IGT,5.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
685,6,Control,IGT,6.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
686,6,Control,IGT,7.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
687,6,Control,IGT,8.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
688,6,Control,IGT,9.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
689,6,Control,IGT,10.0,,,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
690,6,Control,IGT,11.0,0.3,0.5,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
691,6,Control,IGT,12.0,0.0,0.5,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
692,6,Control,IGT,13.0,1.0,0.0,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
693,6,Control,IGT,14.0,1.0,0.9,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
694,6,Control,IGT,15.0,0.5,1.0,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
695,6,Control,IGT,16.0,1.0,1.0,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
696,6,Control,IGT,17.0,1.0,1.0,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
697,6,Control,IGT,18.0,0.6,1.0,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
698,6,Control,IGT,19.0,1.0,1.0,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
699,6,Control,IGT,20.0,1.0,1.0,5.0,3.34,2.72,3.0,,,,,,,,,,,,,,,
720,7,Nature,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
721,7,Nature,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
722,7,Nature,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
723,7,Nature,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
724,7,Nature,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
725,7,Nature,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
726,7,Nature,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
727,7,Nature,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
728,7,Nature,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
729,7,Nature,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
730,7,Nature,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
731,7,Nature,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
732,7,Nature,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
733,7,Nature,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
734,7,Nature,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
735,7,Nature,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
736,7,Nature,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
737,7,Nature,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
738,7,Nature,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
739,7,Nature,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
760,7,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
761,7,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
762,7,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
763,7,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
764,7,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
765,7,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
766,7,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
767,7,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
768,7,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
769,7,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
770,7,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
771,7,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
772,7,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
773,7,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
774,7,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
775,7,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
776,7,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
777,7,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
778,7,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
779,7,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
800,7,Control,IGT,1.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
801,7,Control,IGT,2.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
802,7,Control,IGT,3.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
803,7,Control,IGT,4.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
804,7,Control,IGT,5.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
805,7,Control,IGT,6.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
806,7,Control,IGT,7.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
807,7,Control,IGT,8.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
808,7,Control,IGT,9.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
809,7,Control,IGT,10.0,,,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
810,7,Control,IGT,11.0,1.0,0.0,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
811,7,Control,IGT,12.0,0.4,0.6,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
812,7,Control,IGT,13.0,0.0,1.0,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
813,7,Control,IGT,14.0,0.3,0.3,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
814,7,Control,IGT,15.0,1.0,1.0,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
815,7,Control,IGT,16.0,0.7,1.0,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
816,7,Control,IGT,17.0,1.0,0.9,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
817,7,Control,IGT,18.0,1.0,0.0,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
818,7,Control,IGT,19.0,0.9,0.7,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
819,7,Control,IGT,20.0,1.0,0.1,6.0,4.26,3.38,2.9,,,,,,,,,,,,,,,
840,8,Nature,IGT,1.0,,,7.0,5.14,5.0,6.3,0.1547227405199999,-0.1244075607199999,0.2247105257599999,0.1582581597199999,0.21714996562,0.2671804433199999,7.48006495974,6.31136962734,-0.06268028306,0.0175094508,0.0013540664199999,-0.02197064536,0.01705465462,0.14057009762,0.19515512556
841,8,Nature,IGT,2.0,,,7.0,5.14,5.0,6.3,0.1547227405199999,-0.1244075607199999,0.2247105257599999,0.1582581597199999,0.21714996562,0.2671804433199999,7.48006495974,6.31136962734,-0.06268028306,0.0175094508,0.0013540664199999,-0.02197064536,0.01705465462,0.14057009762,0.19515512556
